com.samsung.shealth.activity.day_summary,6100041,2
others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,target,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,60,76320000,2020-08-18 22:00:00.729,119.18103,0,120,80040,1597795200000,,yFuc3cHWzI,80040,1,com.sec.android.app.shealth,2020-08-19 21:49:36.636,28014,7b1f7a4c-7352-4f2c-8fe0-b1f15e5b1a5e,7b1f7a4c-7352-4f2c-8fe0-b1f15e5b1a5e.extra_data.json,6.4588013,
0,60,33300000,2020-02-13 23:00:00.702,4827.0435,55478,5730,2989079,1581638400000,,yFuc3cHWzI,3044557,81,com.sec.android.app.shealth,2020-02-14 18:01:37.985,1453425,4e985a20-7c77-489f-bd3d-e06446c400d4,4e985a20-7c77-489f-bd3d-e06446c400d4.extra_data.json,227.36774,
0,60,41520000,2020-08-10 22:17:04.799,64.803345,1200,77,49358,1597104000000,,yFuc3cHWzI,50558,0,com.sec.android.app.shealth,2020-08-11 22:00:00.660,16675,5ef6062d-afec-40a8-a267-7bdb30389025,5ef6062d-afec-40a8-a267-7bdb30389025.extra_data.json,3.4179916,
0,60,66600000,2020-07-29 00:05:31.305,11.066895,0,15,10005,1595980800000,,yFuc3cHWzI,10005,0,com.sec.android.app.shealth,2020-07-29 16:30:53.636,10005,0f93bbcb-7e0b-4e68-8b74-d0e0560a1cb1,0f93bbcb-7e0b-4e68-8b74-d0e0560a1cb1.extra_data.json,0.5356808,
0,60,34440000,2020-08-13 22:07:01.848,148.81854,400,161,106720,1597363200000,,yFuc3cHWzI,107120,1,com.sec.android.app.shealth,2020-08-14 20:46:08.875,16675,f11c6cf8-8142-430d-a2b3-65bf0c97afec,f11c6cf8-8142-430d-a2b3-65bf0c97afec.extra_data.json,7.480486,
0,60,59520000,2020-08-08 22:00:00.615,148.19351,2400,177,114057,1596931200000,,yFuc3cHWzI,116457,1,com.sec.android.app.shealth,2020-08-09 22:00:01.389,24012,64f03cde-8ca0-4c40-97bc-f94c35eb106f,64f03cde-8ca0-4c40-97bc-f94c35eb106f.extra_data.json,7.334917,
0,60,36960000,2020-08-24 22:00:00.680,708.59424,27600,819,500250,1598313600000,,yFuc3cHWzI,527850,13,com.sec.android.app.shealth,2020-08-25 22:00:03.178,60000,e54de4a0-a103-48ac-a740-67a152277f7f,e54de4a0-a103-48ac-a740-67a152277f7f.extra_data.json,34.70176,
0,60,39000000,2020-08-16 22:00:03.985,61.050537,1200,69,44022,1597622400000,,yFuc3cHWzI,45222,0,com.sec.android.app.shealth,2020-08-17 13:17:36.442,15074,45169755-69d1-4653-9742-509c3711828b,45169755-69d1-4653-9742-509c3711828b.extra_data.json,3.1286201,
0,60,26520000,2020-02-19 23:00:00.408,6332.6377,13600,7901,4315468,1582156800000,,yFuc3cHWzI,4329068,118,com.sec.android.app.shealth,2020-02-20 21:38:30.954,1455971,4a36aaec-cf82-4cca-8729-f2425c4a9682,4a36aaec-cf82-4cca-8729-f2425c4a9682.extra_data.json,288.11658,
0,60,43140000,2020-08-30 22:53:46.433,373.69385,2800,435,285476,1598832000000,,yFuc3cHWzI,288276,6,com.sec.android.app.shealth,2020-08-31 21:37:01.059,43488,462c7ab8-5ff3-41c7-812b-32fa213dbffd,462c7ab8-5ff3-41c7-812b-32fa213dbffd.extra_data.json,17.434814,
0,60,52320000,2020-08-22 22:00:00.580,310.95667,12400,356,216775,1598140800000,,yFuc3cHWzI,229175,5,com.sec.android.app.shealth,2020-08-23 22:00:00.690,60000,3cb291b0-faca-446f-b683-ae6bd7dc4690,3cb291b0-faca-446f-b683-ae6bd7dc4690.extra_data.json,15.554161,
0,60,34140000,2020-08-19 22:00:00.559,82.32056,1200,93,60030,1597881600000,,yFuc3cHWzI,61230,1,com.sec.android.app.shealth,2020-08-20 16:06:46.635,29348,97bcc8d7-90d9-453c-a742-d6d68e7a5c81,97bcc8d7-90d9-453c-a742-d6d68e7a5c81.extra_data.json,4.2474594,
0,60,70320000,2020-08-14 22:00:02.846,84.287415,2000,92,58029,1597449600000,,yFuc3cHWzI,60029,0,com.sec.android.app.shealth,2020-08-15 20:49:25.576,22544,fa68b5cf-ada2-4f2b-aa87-b1700683ff00,fa68b5cf-ada2-4f2b-aa87-b1700683ff00.extra_data.json,4.1834183,
0,60,46259999,2020-08-03 22:00:00.366,130.14038,4000,134,82708,1596499200000,,yFuc3cHWzI,86708,1,com.sec.android.app.shealth,2020-08-04 22:00:04.957,31215,6c3cb4bf-0f05-4f88-8e4f-8ecf972599fd,6c3cb4bf-0f05-4f88-8e4f-8ecf972599fd.extra_data.json,6.6763,
0,60,60420000,2020-09-05 22:00:00.556,459.90274,10000,553,352176,1599350400000,,yFuc3cHWzI,362176,8,com.sec.android.app.shealth,2020-09-06 22:00:00.693,60000,d64d808a-ebcd-41d4-900f-73bcf7addf80,d64d808a-ebcd-41d4-900f-73bcf7addf80.extra_data.json,21.607567,
0,60,26580000,2020-02-25 23:00:02.179,5283.758,213672,5942,2919841,1582675200000,,yFuc3cHWzI,3133513,85,com.sec.android.app.shealth,2020-02-26 23:00:00.904,1514727,88874dc6-1861-46d0-8d63-2821a6306050,88874dc6-1861-46d0-8d63-2821a6306050.extra_data.json,260.27823,
0,60,34800000,2020-08-28 22:00:00.691,471.67065,25200,506,295481,1598659200000,,yFuc3cHWzI,320681,6,com.sec.android.app.shealth,2020-08-29 18:33:30.895,29348,5aa0fd40-c8fd-4af1-a041-d7e2e6483ea7,5aa0fd40-c8fd-4af1-a041-d7e2e6483ea7.extra_data.json,24.616165,
0,60,33000000,2020-09-11 22:00:05.393,3758.8953,23720,4630,2604312,1599868800000,,yFuc3cHWzI,2628032,71,com.sec.android.app.shealth,2020-09-12 20:58:05.308,728692,cf656820-c480-4a09-8d8e-657ac828ab2f,cf656820-c480-4a09-8d8e-657ac828ab2f.extra_data.json,169.49706,
0,60,36480000,2020-08-25 22:00:02.756,301.96606,9600,303,186093,1598400000000,,yFuc3cHWzI,195693,5,com.sec.android.app.shealth,2020-08-26 20:25:11.433,23345,9cf29584-58d1-4ffa-8755-c09d61bda417,9cf29584-58d1-4ffa-8755-c09d61bda417.extra_data.json,16.692734,
0,60,37200000,2020-08-09 22:00:01.112,426.2475,8400,492,314157,1597017600000,,yFuc3cHWzI,322557,8,com.sec.android.app.shealth,2020-08-10 22:17:05.060,52159,8d520dff-42a6-4130-8599-fc20b52b3fe8,8d520dff-42a6-4130-8599-fc20b52b3fe8.extra_data.json,20.68902,
0,60,41700000,2020-08-20 22:00:00.543,124.28076,0,147,98049,1597968000000,,yFuc3cHWzI,98049,1,com.sec.android.app.shealth,2020-08-21 22:00:00.961,22011,6a3b5797-e9d4-42a3-a617-23f9ea0873ec,6a3b5797-e9d4-42a3-a617-23f9ea0873ec.extra_data.json,5.984276,
0,60,42060000,2020-09-03 22:00:01.900,627.0865,26800,723,437552,1599177600000,,yFuc3cHWzI,464352,11,com.sec.android.app.shealth,2020-09-04 22:00:05.192,37883,30eea725-4d24-4b68-85ff-850b19a30873,30eea725-4d24-4b68-85ff-850b19a30873.extra_data.json,31.892614,
0,60,30180000,2020-03-02 23:00:00.442,6910.9756,58675,8483,4604704,1583193600000,,yFuc3cHWzI,4663379,126,com.sec.android.app.shealth,2020-03-03 19:10:44.375,1629395,ec90d9bb-dd90-4d93-a048-76e5695944ab,ec90d9bb-dd90-4d93-a048-76e5695944ab.extra_data.json,316.7547,
0,60,27600000,2020-09-17 22:00:00.492,2538.0918,73723,3025,1705384,1600387200000,,yFuc3cHWzI,1779107,48,com.sec.android.app.shealth,2020-09-18 21:14:06.134,420000,0efb40f6-fd32-4618-b847-51b94f0deb53,0efb40f6-fd32-4618-b847-51b94f0deb53.extra_data.json,121.97827,
0,60,75300000,2020-09-09 22:00:00.462,25.499176,400,25,16008,1599696000000,,yFuc3cHWzI,16408,0,com.sec.android.app.shealth,2020-09-10 22:00:00.536,10672,66d753d5-5a5b-4886-a7b7-37bc20aba6f6,66d753d5-5a5b-4886-a7b7-37bc20aba6f6.extra_data.json,1.4537058,
0,60,43740000,2020-08-15 22:00:00.823,301.89435,4800,344,221444,1597536000000,,yFuc3cHWzI,226244,5,com.sec.android.app.shealth,2020-08-16 21:48:34.973,41487,c2b24426-e0d6-4c3f-ad7e-f88b7ae8b1dc,c2b24426-e0d6-4c3f-ad7e-f88b7ae8b1dc.extra_data.json,15.009041,
0,60,34140000,2020-09-23 22:00:00.674,2171.3125,8412,2691,1463574,1600905600000,,yFuc3cHWzI,1471986,40,com.sec.android.app.shealth,2020-09-24 21:43:50.288,480000,54aec84e-7a63-40a1-9a52-3ce9439677a2,54aec84e-7a63-40a1-9a52-3ce9439677a2.extra_data.json,97.372925,
0,60,43380000,2020-08-31 22:00:00.670,226.05273,6400,239,148741,1598918400000,,yFuc3cHWzI,155141,3,com.sec.android.app.shealth,2020-09-01 20:31:03.658,30682,98fb4e71-a527-45da-8c7a-a7deb9ef6588,98fb4e71-a527-45da-8c7a-a7deb9ef6588.extra_data.json,11.533264,
0,60,38159999,2020-08-26 22:00:01.789,327.51416,46400,341,150075,1598486400000,,yFuc3cHWzI,196475,3,com.sec.android.app.shealth,2020-08-27 22:00:01.466,49881,13243c8f-c02a-42db-aff0-073256870f1a,13243c8f-c02a-42db-aff0-073256870f1a.extra_data.json,18.787811,
0,60,52560000,2020-09-15 22:00:02.085,25.896484,0,33,22011,1600214400000,,yFuc3cHWzI,22011,0,com.sec.android.app.shealth,2020-09-16 22:00:03.962,11339,8c63b4a7-70f3-42de-ae00-f276bd8f2465,8c63b4a7-70f3-42de-ae00-f276bd8f2465.extra_data.json,1.1478271,
0,60,29880000,2020-03-08 23:00:00.488,6793.6973,51825,8387,4602460,1583712000000,,yFuc3cHWzI,4654285,126,com.sec.android.app.shealth,2020-03-09 19:23:18.364,1434989,a42dbe36-1233-4362-a7db-e765cf6db755,a42dbe36-1233-4362-a7db-e765cf6db755.extra_data.json,309.74503,
0,60,37860000,2020-09-21 22:00:00.905,367.5703,26000,405,226780,1600732800000,,yFuc3cHWzI,252780,5,com.sec.android.app.shealth,2020-09-22 21:22:11.858,27347,dec0f2a5-ef3b-4fe8-a69b-c46362349236,dec0f2a5-ef3b-4fe8-a69b-c46362349236.extra_data.json,18.656372,
0,60,33780000,2020-09-29 22:00:01.728,119.3247,4000,131,80707,1601424000000,,yFuc3cHWzI,84707,1,com.sec.android.app.shealth,2020-09-30 22:00:00.773,27612,61351329-5442-4196-9960-ddf4d69e39f5,61351329-5442-4196-9960-ddf4d69e39f5.extra_data.json,6.439831,
0,60,41400000,2020-03-14 23:00:01.382,1576.0293,24400,1976,1180320,1584230400000,,yFuc3cHWzI,1204720,31,com.sec.android.app.shealth,2020-03-15 20:57:48.703,300000,ee6b7f94-5c21-4faa-af7b-a579787bb7ad,ee6b7f94-5c21-4faa-af7b-a579787bb7ad.extra_data.json,73.94299,
0,60,34560000,2020-09-01 22:00:00.590,700.41504,8000,853,555611,1599004800000,,yFuc3cHWzI,563611,15,com.sec.android.app.shealth,2020-09-02 19:54:15.757,47357,4903387a-ed2c-4988-aac7-db335e5962f9,4903387a-ed2c-4988-aac7-db335e5962f9.extra_data.json,32.78006,
0,60,38160000,2020-08-21 22:00:00.676,191.77637,3200,225,144739,1598054400000,,yFuc3cHWzI,147939,3,com.sec.android.app.shealth,2020-08-22 21:04:58.813,26279,58139ab0-071b-4755-b0e3-bde51f22132e,58139ab0-071b-4755-b0e3-bde51f22132e.extra_data.json,9.040451,
0,60,55860000,2020-09-06 22:00:00.537,464.038,26800,511,296148,1599436800000,,yFuc3cHWzI,322948,6,com.sec.android.app.shealth,2020-09-07 22:00:00.759,34017,7d9bee4f-b6b7-48fc-b73b-3fe9c918e995,7d9bee4f-b6b7-48fc-b73b-3fe9c918e995.extra_data.json,24.025558,
0,60,41399999,2020-09-27 22:00:00.886,6645.4272,7080,8361,4469794,1601251200000,,yFuc3cHWzI,4476874,123,com.sec.android.app.shealth,2020-09-28 22:00:00.675,2514986,4b49a9b7-6020-4e41-a1e4-85c23dc15727,4b49a9b7-6020-4e41-a1e4-85c23dc15727.extra_data.json,299.48227,
0,60,47940000,2020-10-05 22:00:01.913,101.17969,2800,111,69368,1601942400000,,yFuc3cHWzI,72168,1,com.sec.android.app.shealth,2020-10-06 17:05:01.434,16008,52a28b1a-7e9b-4bf1-ae3b-2170d62bc459,52a28b1a-7e9b-4bf1-ae3b-2170d62bc459.extra_data.json,5.454712,
0,60,45000000,2020-10-03 22:00:00.621,679.7378,17200,815,512893,1601769600000,,yFuc3cHWzI,530093,13,com.sec.android.app.shealth,2020-10-04 20:08:31.891,120000,9ff24405-5b39-47a8-b307-dd39197e0459,9ff24405-5b39-47a8-b307-dd39197e0459.extra_data.json,32.865112,
0,60,34260000,2020-08-27 22:00:01.165,486.14014,23200,542,322828,1598572800000,,yFuc3cHWzI,346028,8,com.sec.android.app.shealth,2020-08-28 22:00:00.897,33350,a8edf9a6-4979-41c0-a4b9-f5c26a516c89,a8edf9a6-4979-41c0-a4b9-f5c26a516c89.extra_data.json,24.873535,
0,60,39060000,2020-09-12 22:00:00.554,463.25317,18400,547,334167,1599955200000,,yFuc3cHWzI,352567,8,com.sec.android.app.shealth,2020-09-13 19:58:56.508,53360,8f4acaea-a648-4c2f-9425-e1049b421702,8f4acaea-a648-4c2f-9425-e1049b421702.extra_data.json,22.745712,
0,60,40079999,2020-09-07 22:00:00.624,159.20883,11600,182,102051,1599523200000,,yFuc3cHWzI,113651,1,com.sec.android.app.shealth,2020-09-08 22:00:01.024,31211,d2df4a0e-fdcb-48e8-8cc1-41110985d170,d2df4a0e-fdcb-48e8-8cc1-41110985d170.extra_data.json,8.232906,
0,60,49800000,2020-03-20 23:00:00.605,487.42773,12800,557,350175,1584748800000,,yFuc3cHWzI,362975,8,com.sec.android.app.shealth,2020-03-21 19:57:07.284,32416,b5c55ec9-49ac-440b-afbb-fad277096c8b,b5c55ec9-49ac-440b-afbb-fad277096c8b.extra_data.json,24.104797,
0,60,57840000,2020-09-02 22:00:00.931,58.662373,2000,68,42021,1599091200000,,yFuc3cHWzI,44021,0,com.sec.android.app.shealth,2020-09-03 19:29:00.809,10004,8d5fd924-6057-4760-a150-1a779526c5f3,8d5fd924-6057-4760-a150-1a779526c5f3.extra_data.json,2.8081849,
0,60,31560000,2020-10-09 22:00:00.733,7919.8325,59340,9757,5421924,1602288000000,,yFuc3cHWzI,5481264,150,com.sec.android.app.shealth,2020-10-10 22:00:00.961,1696303,cd6405df-7813-44e6-b6f9-7811becf0229,cd6405df-7813-44e6-b6f9-7811becf0229.extra_data.json,365.34723,
0,60,28860000,2020-10-11 22:00:00.735,6460.2383,1081902,7131,2488247,1602460800000,,yFuc3cHWzI,3570149,98,com.sec.android.app.shealth,2020-10-12 22:00:01.056,1622366,49db05c3-0f5e-4f6d-91fb-674eb4295939,49db05c3-0f5e-4f6d-91fb-674eb4295939.extra_data.json,344.39682,
0,60,39900000,2020-09-18 22:00:00.971,156.60938,5600,179,110055,1600473600000,,yFuc3cHWzI,115655,1,com.sec.android.app.shealth,2020-09-19 20:59:30.369,28681,1808f020-1a2d-4794-be0d-f636541a6cf6,1808f020-1a2d-4794-be0d-f636541a6cf6.extra_data.json,8.28125,
0,60,46860000,2020-03-26 23:02:29.355,176.07556,5200,188,116725,1585267200000,,yFuc3cHWzI,121925,1,com.sec.android.app.shealth,2020-03-27 20:28:55.713,32816,e3a56348-391e-405b-a826-41c0115ffc70,e3a56348-391e-405b-a826-41c0115ffc70.extra_data.json,9.422871,
0,60,26400000,2020-09-13 22:00:00.393,16258.046,3689,19291,10371301,1600041600000,,yFuc3cHWzI,10374990,286,com.sec.android.app.shealth,2020-09-14 22:00:00.961,3004809,d213dc8e-d838-4fb9-904f-3835413a6d6e,d213dc8e-d838-4fb9-904f-3835413a6d6e.extra_data.json,792.8755,
0,60,29700000,2020-09-08 22:00:00.840,180.36255,5200,202,126063,1599609600000,,yFuc3cHWzI,131263,3,com.sec.android.app.shealth,2020-09-09 16:45:00.430,23345,d1760741-4446-4915-b208-b217e11cd53d,d1760741-4446-4915-b208-b217e11cd53d.extra_data.json,9.187307,
0,60,34740000,2020-10-15 22:00:00.686,144.6914,1200,174,114057,1602806400000,,yFuc3cHWzI,115257,1,com.sec.android.app.shealth,2020-10-16 22:00:00.899,24012,60ba47e8-cf2b-4a53-b570-0119fa94cfe5,60ba47e8-cf2b-4a53-b570-0119fa94cfe5.extra_data.json,6.4178467,
0,60,32100000,2020-09-14 22:00:00.648,7950.1475,3560,10040,5461885,1600128000000,,yFuc3cHWzI,5465445,151,com.sec.android.app.shealth,2020-09-15 22:00:02.392,2374958,31e49012-0f3e-48a8-a055-35f630c8fca1,31e49012-0f3e-48a8-a055-35f630c8fca1.extra_data.json,360.12363,
0,60,45360000,2020-10-17 22:00:00.663,955.8633,37600,1104,667637,1602979200000,,yFuc3cHWzI,705237,18,com.sec.android.app.shealth,2020-10-18 19:26:50.294,60000,5fa8e7a1-72d2-4086-8fdd-1e611066d005,5fa8e7a1-72d2-4086-8fdd-1e611066d005.extra_data.json,47.396484,
0,60,52440000,2020-09-19 22:00:00.855,804.5156,22400,943,581594,1600560000000,,yFuc3cHWzI,603994,15,com.sec.android.app.shealth,2020-09-20 19:30:52.111,60000,9a413355-d775-460a-b44d-48032b581188,9a413355-d775-460a-b44d-48032b581188.extra_data.json,39.844604,
0,60,27840000,2020-04-01 22:00:00.914,279.85376,17200,314,180757,1585785600000,,yFuc3cHWzI,197957,5,com.sec.android.app.shealth,2020-04-02 16:54:58.443,25346,1a48a8b6-4bf6-43e5-8076-53e6feb6c1a3,1a48a8b6-4bf6-43e5-8076-53e6feb6c1a3.extra_data.json,14.401772,
0,60,32100000,2020-10-21 22:00:00.999,5705.15,1267,7074,3878739,1603324800000,,yFuc3cHWzI,3880006,106,com.sec.android.app.shealth,2020-10-22 22:00:01.284,1680450,b702ac45-bacc-44ee-b11f-5f2043986a44,b702ac45-bacc-44ee-b11f-5f2043986a44.extra_data.json,258.9858,
0,60,32640000,2020-09-24 22:00:01.132,5205.0146,61704,6281,3427167,1600992000000,,yFuc3cHWzI,3488871,96,com.sec.android.app.shealth,2020-09-25 21:36:57.738,1202616,b9e461ef-e205-4bb0-9ca4-8eb9c84b2be7,b9e461ef-e205-4bb0-9ca4-8eb9c84b2be7.extra_data.json,238.34183,
0,60,42119999,2020-09-20 22:00:00.598,76.20703,2000,84,52693,1600646400000,,yFuc3cHWzI,54693,0,com.sec.android.app.shealth,2020-09-21 22:00:01.145,14940,7c9877f6-a25f-45bb-b421-68fcf1604bb1,7c9877f6-a25f-45bb-b421-68fcf1604bb1.extra_data.json,3.8258057,
0,60,25200000,2020-04-07 22:00:00.493,890.0906,34800,1044,638319,1586304000000,,yFuc3cHWzI,673119,16,com.sec.android.app.shealth,2020-04-08 21:03:01.530,42952,4b993e16-c0c3-4151-8385-1531f9a25a01,4b993e16-c0c3-4151-8385-1531f9a25a01.extra_data.json,43.363823,
0,60,46860000,2020-09-25 22:00:01.158,2854.7722,205068,3259,1534620,1601078400000,,yFuc3cHWzI,1739688,46,com.sec.android.app.shealth,2020-09-26 21:51:55.950,985794,6d6a4e9a-07f3-4b54-9b25-0ba0507cc530,6d6a4e9a-07f3-4b54-9b25-0ba0507cc530.extra_data.json,144.9659,
0,60,40440000,2020-10-23 22:00:00.693,10438.749,299615,12390,6691364,1603497600000,,yFuc3cHWzI,6990979,191,com.sec.android.app.shealth,2020-10-24 22:00:00.740,1701520,20b4289e-ed65-4a1b-b7e1-0b4ef885afc2,20b4289e-ed65-4a1b-b7e1-0b4ef885afc2.extra_data.json,504.6371,
0,60,47580000,2020-09-26 22:00:00.935,1179.4141,69600,1307,755711,1601164800000,,yFuc3cHWzI,825311,21,com.sec.android.app.shealth,2020-09-27 21:42:43.128,48690,d5b037a6-b467-4c01-9cd5-83055317f0c0,d5b037a6-b467-4c01-9cd5-83055317f0c0.extra_data.json,61.678223,
0,60,43080000,2020-09-30 22:00:00.511,85.96137,1200,93,60030,1601510400000,,yFuc3cHWzI,61230,1,com.sec.android.app.shealth,2020-10-01 19:27:42.207,18676,3d03e5d8-61a5-4baa-8eaf-5fed7760486c,3d03e5d8-61a5-4baa-8eaf-5fed7760486c.extra_data.json,4.6420465,
0,60,38820000,2020-04-13 22:00:00.743,423.47534,14800,473,290812,1586822400000,,yFuc3cHWzI,305612,6,com.sec.android.app.shealth,2020-04-14 21:09:09.824,32678,baea87c9-be28-4b52-ad02-31743e5d446c,baea87c9-be28-4b52-ad02-31743e5d446c.extra_data.json,22.085192,
0,60,40500000,2020-10-27 23:00:01.384,6811.663,120000,8394,5175387,1603843200000,,yFuc3cHWzI,5295387,146,com.sec.android.app.shealth,2020-10-28 23:00:01.341,1323608,d5b8b99f-58b9-4d13-8e79-250410053487,d5b8b99f-58b9-4d13-8e79-250410053487.extra_data.json,326.1601,
0,60,48839999,2020-10-01 22:00:00.530,88.451416,5600,84,46690,1601596800000,,yFuc3cHWzI,52290,0,com.sec.android.app.shealth,2020-10-02 22:00:00.989,14007,8fb4d9d8-d75e-494a-941b-6d12c95bea26,8fb4d9d8-d75e-494a-941b-6d12c95bea26.extra_data.json,5.0395527,
0,60,30360000,2020-10-02 22:00:00.868,6635.4956,60800,8019,4230378,1601683200000,,yFuc3cHWzI,4291178,118,com.sec.android.app.shealth,2020-10-03 22:00:00.789,1628059,54af3c38-51d9-4a8d-a6fb-420ba63705e9,54af3c38-51d9-4a8d-a6fb-420ba63705e9.extra_data.json,315.08585,
0,60,34920000,2020-10-29 23:00:06.959,1623.912,32763,1967,1230440,1604016000000,,yFuc3cHWzI,1263203,33,com.sec.android.app.shealth,2020-10-30 23:00:01.773,240000,f0b80809-7841-4b8b-8966-24ab95a42be3,f0b80809-7841-4b8b-8966-24ab95a42be3.extra_data.json,76.33743,
0,60,42120000,2020-04-19 22:00:00.520,745.0516,52800,809,451559,1587340800000,,yFuc3cHWzI,504359,11,com.sec.android.app.shealth,2020-04-20 21:24:44.914,51348,0b35b011-5174-4aaa-9b43-f472899b4b1a,0b35b011-5174-4aaa-9b43-f472899b4b1a.extra_data.json,38.951847,
0,60,58079999,2020-10-06 22:00:00.468,40.575195,1200,48,30015,1602028800000,,yFuc3cHWzI,31215,0,com.sec.android.app.shealth,2020-10-07 22:00:00.850,17875,d6cbba59-c663-4ace-9525-00d00b603e4e,d6cbba59-c663-4ace-9525-00d00b603e4e.extra_data.json,1.9986572,
0,60,42840000,2020-11-04 23:00:00.707,686.9721,42000,739,422878,1604534400000,,yFuc3cHWzI,464878,11,com.sec.android.app.shealth,2020-11-05 23:00:01.361,37752,1123f90e-68ea-4cdb-a3df-0ffd038a0f01,1123f90e-68ea-4cdb-a3df-0ffd038a0f01.extra_data.json,36.506485,
0,60,41820000,2020-11-02 23:00:00.973,164.2028,10000,179,102718,1604361600000,,yFuc3cHWzI,112718,1,com.sec.android.app.shealth,2020-11-03 12:55:01.100,38285,d69c14d6-ef4c-4dea-b264-75c8514b0947,d69c14d6-ef4c-4dea-b264-75c8514b0947.extra_data.json,8.34172,
0,60,35520000,2020-10-07 22:00:00.717,1878.4912,5200,2380,1479833,1602115200000,,yFuc3cHWzI,1485033,40,com.sec.android.app.shealth,2020-10-08 14:22:22.158,120000,d61bcd38-cbc7-42ac-9a08-580ef0d66f32,d61bcd38-cbc7-42ac-9a08-580ef0d66f32.extra_data.json,85.20117,
0,60,47160000,2020-10-08 22:00:01.152,183.25684,6400,197,120727,1602201600000,,yFuc3cHWzI,127127,3,com.sec.android.app.shealth,2020-10-09 20:57:26.901,22011,eed4c09f-28c1-4570-a1f1-0b8344b9050e,eed4c09f-28c1-4570-a1f1-0b8344b9050e.extra_data.json,9.505554,
0,60,34500000,2020-10-13 22:00:01.724,1255.4863,12450,1563,824731,1602633600000,,yFuc3cHWzI,837181,21,com.sec.android.app.shealth,2020-10-14 22:00:01.247,480000,cc1baeed-106e-4b6a-87fd-300b6a6aa9ab,cc1baeed-106e-4b6a-87fd-300b6a6aa9ab.extra_data.json,56.286804,
0,60,39720000,2020-04-25 22:00:00.452,302.89438,7200,350,221444,1587859200000,,yFuc3cHWzI,228644,5,com.sec.android.app.shealth,2020-04-26 19:50:00.540,34283,8e8f8d67-3215-455f-8fd7-b3445042fd0d,8e8f8d67-3215-455f-8fd7-b3445042fd0d.extra_data.json,14.88307,
0,60,75480000,2020-11-10 23:00:04.115,9.302464,0,12,8004,1605052800000,,yFuc3cHWzI,8004,0,com.sec.android.app.shealth,2020-11-11 23:00:20.112,8004,af952a0e-3fbd-41fa-be04-d19c95d9d3c2,af952a0e-3fbd-41fa-be04-d19c95d9d3c2.extra_data.json,0.42011568,
0,60,31919999,2020-10-12 22:00:00.701,5049.7676,4400,6303,3374176,1602547200000,,yFuc3cHWzI,3378576,93,com.sec.android.app.shealth,2020-10-13 22:00:02.069,1562840,5506fb04-fe90-4be7-8610-4793358a52bf,5506fb04-fe90-4be7-8610-4793358a52bf.extra_data.json,229.03055,
0,60,42960000,2020-11-08 23:00:00.522,731.5282,21207,842,478311,1604880000000,,yFuc3cHWzI,499518,11,com.sec.android.app.shealth,2020-11-09 23:00:01.400,240000,ebcc9e06-6b0d-4d18-9311-f392bf5d6df4,ebcc9e06-6b0d-4d18-9311-f392bf5d6df4.extra_data.json,34.936203,
0,60,55920000,2020-10-19 22:00:00.928,1965.3535,31389,2424,1414788,1603152000000,,yFuc3cHWzI,1446177,38,com.sec.android.app.shealth,2020-10-20 21:02:09.947,120000,63fc5637-f794-4cc5-a101-ac43da506bfe,63fc5637-f794-4cc5-a101-ac43da506bfe.extra_data.json,91.43762,
0,60,61140000,2020-05-01 22:00:00.510,117.59172,400,128,84709,1588377600000,,yFuc3cHWzI,85109,1,com.sec.android.app.shealth,2020-05-02 20:45:20.192,14674,8ddae07d-28a8-4c50-b26d-63889ec407c8,8ddae07d-28a8-4c50-b26d-63889ec407c8.extra_data.json,5.834727,
0,60,38640000,2020-10-14 22:00:01.018,56.676758,2000,65,40020,1602720000000,,yFuc3cHWzI,42020,0,com.sec.android.app.shealth,2020-10-15 22:00:00.825,20010,13599fba-6919-4106-a468-d779a380b98d,13599fba-6919-4106-a468-d779a380b98d.extra_data.json,2.6461182,
0,60,27720000,2020-10-18 22:00:00.966,5067.118,8120,6307,3412160,1603065600000,,yFuc3cHWzI,3420280,93,com.sec.android.app.shealth,2020-10-19 22:00:01.294,1526871,52f35665-fb5d-4463-9f3c-312ec970e78b,52f35665-fb5d-4463-9f3c-312ec970e78b.extra_data.json,230.66891,
0,60,29460000,2020-11-16 23:00:01.968,268.99295,6400,298,188094,1605571200000,,yFuc3cHWzI,194494,5,com.sec.android.app.shealth,2020-11-17 20:31:16.109,32281,e811b270-c968-4641-872c-4efe03f31b07,e811b270-c968-4641-872c-4efe03f31b07.extra_data.json,13.854607,
0,60,39780000,2020-05-07 22:00:00.573,41.374466,0,47,31349,1588896000000,,yFuc3cHWzI,31349,0,com.sec.android.app.shealth,2020-05-08 19:40:30.922,15341,e0ae0cdf-3566-467e-a0bd-09d5347f0452,e0ae0cdf-3566-467e-a0bd-09d5347f0452.extra_data.json,2.1658888,
0,60,37800000,2020-10-25 23:00:01.210,6750.0605,28858,8619,5264893,1603670400000,,yFuc3cHWzI,5293751,145,com.sec.android.app.shealth,2020-10-26 22:18:41.946,1413752,832ccccc-6db8-4a3c-920c-a8e8bbdc987f,832ccccc-6db8-4a3c-920c-a8e8bbdc987f.extra_data.json,314.5117,
