com.samsung.shealth.step_daily_trend,6100041,6
create_time,distance,count,source_type,day_time,speed,deviceuuid,pkg_name,update_time,binning_data,datauuid,calorie,source_pkg_name
2020-01-18 05:38:27.589,4414.9517,5146,-2,1579305600000,1.7136856,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-18 21:48:31.435,96baeee6-6d6c-4aab-bb64-003997b02224.binning_data.json,96baeee6-6d6c-4aab-bb64-003997b02224,221.94687,com.sec.android.app.shealth,
2020-01-03 23:02:03.592,2071.1897,2461,-2,1578096000000,1.8601553,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-04 21:02:00.798,22e6c88b-ed67-41ce-bd64-8c9e1ca359b2.binning_data.json,22e6c88b-ed67-41ce-bd64-8c9e1ca359b2,97.15396,com.sec.android.app.shealth,
2020-01-16 23:00:01.791,5219.134,5609,0,1579132800000,6.9444447,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-16 23:00:01.791,96ef893c-1765-43c7-9926-a5b698b98dea.binning_data.json,96ef893c-1765-43c7-9926-a5b698b98dea,292.58206,com.sec.android.app.shealth,
2020-01-11 08:38:43.051,2446.023,2981,-2,1578700800000,1.6119922,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-11 19:34:34.840,d16f9b78-991a-48fb-a7bb-eed7e8ae65ca.binning_data.json,d16f9b78-991a-48fb-a7bb-eed7e8ae65ca,116.069115,com.sec.android.app.shealth,
2020-01-21 06:18:44.055,5918.431,7075,-2,1579564800000,1.7722343,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-21 21:50:06.612,ee1e0cf7-c2b3-4679-a2c7-0e308d3ad9d3.binning_data.json,ee1e0cf7-c2b3-4679-a2c7-0e308d3ad9d3,284.59033,com.sec.android.app.shealth,
2020-01-07 08:33:00.340,4164.3794,4869,-2,1578355200000,1.904286,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-07 17:56:40.343,4542f1d9-d93f-4254-a8cd-bc48477e8e85.binning_data.json,4542f1d9-d93f-4254-a8cd-bc48477e8e85,204.50829,com.sec.android.app.shealth,
2020-01-19 23:00:01.496,1813.5538,2162,0,1579392000000,3.3309543,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-19 23:00:01.496,6759bcc4-cae9-4c96-ad6c-9cd6b84a0bbb.binning_data.json,6759bcc4-cae9-4c96-ad6c-9cd6b84a0bbb,86.842804,com.sec.android.app.shealth,
2020-01-08 23:00:03.527,67.41356,71,0,1578441600000,4.712017,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-08 23:00:03.527,b4445933-9a78-4c29-aa1d-4e821a468a4c.binning_data.json,b4445933-9a78-4c29-aa1d-4e821a468a4c,3.2625766,com.sec.android.app.shealth,
2020-01-22 23:00:02.926,5742.0435,7024,0,1579651200000,5.2083335,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-22 23:00:02.926,22ca7c13-d90e-4b19-a7ed-56167fdd9a71.binning_data.json,22ca7c13-d90e-4b19-a7ed-56167fdd9a71,267.42908,com.sec.android.app.shealth,
2020-01-24 07:55:01.595,6985.1562,8177,-2,1579824000000,1.7691206,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-24 22:18:21.323,37275958-a2a7-463e-a682-fab00ab9f516.binning_data.json,37275958-a2a7-463e-a682-fab00ab9f516,353.1726,com.sec.android.app.shealth,
2020-01-25 23:00:14.337,7202.1494,8575,0,1579910400000,5.163439,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-25 23:00:14.337,3e778111-6f3c-4b82-8d41-02f45497b33d.binning_data.json,3e778111-6f3c-4b82-8d41-02f45497b33d,348.8508,com.sec.android.app.shealth,
2020-01-11 23:00:01.346,2446.023,2981,0,1578700800000,4.3379393,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-11 23:00:01.346,24b97f16-c721-4194-89aa-f505cda5ae99.binning_data.json,24b97f16-c721-4194-89aa-f505cda5ae99,116.069115,com.sec.android.app.shealth,
2020-01-14 06:16:06.592,5721.9956,6580,-2,1578960000000,1.9101378,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-14 18:38:18.476,1c1dce00-120c-4e6d-b4e8-f905598f4cc7.binning_data.json,1c1dce00-120c-4e6d-b4e8-f905598f4cc7,292.45343,com.sec.android.app.shealth,
2020-01-10 16:31:12.753,81.03168,92,-2,1578614400000,1.9952852,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-10 16:48:49.530,6caa0401-96fc-4a50-ab90-ad569854c4de.binning_data.json,6caa0401-96fc-4a50-ab90-ad569854c4de,4.1935215,com.sec.android.app.shealth,
2020-01-28 23:00:02.562,5238.867,6524,0,1580169600000,6.212404,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-28 23:00:02.562,f4768199-4227-42ab-b3d5-11b2c5a64a1a.binning_data.json,f4768199-4227-42ab-b3d5-11b2c5a64a1a,242.95154,com.sec.android.app.shealth,
2020-01-14 23:00:02.034,5721.9956,6580,0,1578960000000,4.294691,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-14 23:00:02.034,56da70c3-2791-4454-9c1c-242bfc87b2b7.binning_data.json,56da70c3-2791-4454-9c1c-242bfc87b2b7,292.45343,com.sec.android.app.shealth,
2020-01-17 06:23:10.230,4390.765,4834,-2,1579219200000,1.9237994,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-17 18:47:35.950,ea438dd3-d8e2-408b-9200-3747e93bb7e5.binning_data.json,ea438dd3-d8e2-408b-9200-3747e93bb7e5,238.42575,com.sec.android.app.shealth,
2020-01-27 06:14:17.111,3954.1426,4862,-2,1580083200000,1.5243729,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-27 17:24:46.031,7c00c412-c386-4891-91c8-fbac7e7bc810.binning_data.json,7c00c412-c386-4891-91c8-fbac7e7bc810,188.62463,com.sec.android.app.shealth,
2020-01-17 23:00:01.736,4390.765,4834,0,1579219200000,4.8218446,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-17 23:00:01.736,5fee6db5-c5db-4963-94a8-230d52edca33.binning_data.json,5fee6db5-c5db-4963-94a8-230d52edca33,238.42575,com.sec.android.app.shealth,
2020-01-13 05:29:42.093,6054.047,6739,-2,1578873600000,1.861775,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-13 20:04:17.259,e36bf5bc-47ee-4217-8fbe-ed3fd7834d25.binning_data.json,e36bf5bc-47ee-4217-8fbe-ed3fd7834d25,323.35114,com.sec.android.app.shealth,
2020-01-31 23:00:04.573,6196.338,7710,0,1580428800000,4.762573,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-31 23:00:04.573,f34a5515-d26a-430e-9303-398e8b5c68a8.binning_data.json,f34a5515-d26a-430e-9303-398e8b5c68a8,290.351,com.sec.android.app.shealth,
2020-01-20 06:40:39.309,711.59454,859,-2,1579478400000,1.7492554,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-20 20:25:51.682,1e282b7a-d029-49bc-a01f-680c3af6dc9c.binning_data.json,1e282b7a-d029-49bc-a01f-680c3af6dc9c,34.26146,com.sec.android.app.shealth,
2020-01-20 23:00:01.660,711.59454,859,0,1579478400000,5.074962,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-20 23:00:01.660,61cc5a59-b033-4da5-b9b7-4cafcbea7067.binning_data.json,61cc5a59-b033-4da5-b9b7-4cafcbea7067,34.26146,com.sec.android.app.shealth,
2020-01-16 06:10:09.512,5219.134,5609,-2,1579132800000,2.0876505,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-16 19:54:31.399,615d6f63-db2f-46c6-b2ca-3de202ad3c51.binning_data.json,615d6f63-db2f-46c6-b2ca-3de202ad3c51,292.58206,com.sec.android.app.shealth,
2020-02-03 23:00:01.291,5977.4346,7378,0,1580688000000,6.9444447,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-03 23:00:01.291,f618a074-d001-4c19-9cfb-4b2feee82211.binning_data.json,f618a074-d001-4c19-9cfb-4b2feee82211,278.46716,com.sec.android.app.shealth,
2020-01-23 07:08:05.093,5860.4175,7250,-2,1579737600000,1.6090946,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-23 21:50:26.664,28e0afdb-4f01-4f4e-80ce-b401a074eb66.binning_data.json,28e0afdb-4f01-4f4e-80ce-b401a074eb66,272.45447,com.sec.android.app.shealth,
2020-01-30 07:48:37.947,5448.102,6788,-2,1580342400000,1.5999615,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-30 23:00:02.885,aac900d5-f941-4879-97ed-66853bcde397.binning_data.json,aac900d5-f941-4879-97ed-66853bcde397,253.75748,com.sec.android.app.shealth,
2020-01-26 08:49:28.399,518.5137,647,-2,1579996800000,1.526526,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-26 19:28:17.693,da52cc94-37c6-4681-acbb-98ad8684ae4a.binning_data.json,da52cc94-37c6-4681-acbb-98ad8684ae4a,23.645813,com.sec.android.app.shealth,
2020-02-06 23:00:02.060,7133.3945,8866,0,1580947200000,3.8768907,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-06 23:00:02.060,a551baf0-b51b-4c0e-86c0-1d64155eff21.binning_data.json,a551baf0-b51b-4c0e-86c0-1d64155eff21,332.79272,com.sec.android.app.shealth,
2020-02-02 11:10:24.581,1002.39355,1197,-2,1580601600000,1.6733606,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-02 22:29:23.311,af6f5a8a-dd44-4653-89b9-7ab13a69a881.binning_data.json,af6f5a8a-dd44-4653-89b9-7ab13a69a881,46.63556,com.sec.android.app.shealth,
2020-01-23 23:00:01.759,5860.4175,7250,0,1579737600000,6.268754,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-23 23:00:01.759,604742b3-b44f-4a3b-abe2-5a4200fccc59.binning_data.json,604742b3-b44f-4a3b-abe2-5a4200fccc59,272.45447,com.sec.android.app.shealth,
2020-01-19 09:25:25.330,1813.5538,2162,-2,1579392000000,1.7716354,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-19 18:39:43.036,88d5e205-d380-4fc8-b5e3-aeec408e3542.binning_data.json,88d5e205-d380-4fc8-b5e3-aeec408e3542,86.842804,com.sec.android.app.shealth,
2020-01-26 23:00:01.018,518.5137,647,0,1579996800000,3.0603914,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-26 23:00:01.018,0d89e725-014b-4e7b-bd2f-bff8f88e51c8.binning_data.json,0d89e725-014b-4e7b-bd2f-bff8f88e51c8,23.645813,com.sec.android.app.shealth,
2020-01-29 07:37:32.389,5728.942,7138,-2,1580256000000,1.6085526,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-29 23:00:04.412,ae27975e-c0a2-45f5-9aad-e05cee9cb4cd.binning_data.json,ae27975e-c0a2-45f5-9aad-e05cee9cb4cd,268.17123,com.sec.android.app.shealth,
2020-02-05 08:27:37.597,3650.6912,4547,-2,1580860800000,1.6455013,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-05 22:57:18.752,5b56a92d-ffea-4b49-a22e-04fa70e42f3c.binning_data.json,5b56a92d-ffea-4b49-a22e-04fa70e42f3c,165.50966,com.sec.android.app.shealth,
2020-02-09 23:00:01.097,2122.2236,2610,0,1581206400000,5.889271,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-09 23:00:01.097,94088a4a-51ef-4590-afbe-217f5b655647.binning_data.json,94088a4a-51ef-4590-afbe-217f5b655647,97.0584,com.sec.android.app.shealth,
2020-01-29 23:00:03.596,5728.942,7138,0,1580256000000,5.2862206,yFuc3cHWzI,com.sec.android.app.shealth,2020-01-29 23:00:03.596,9fc86f2c-f13d-4a2a-bc8d-ff38e345feb7.binning_data.json,9fc86f2c-f13d-4a2a-bc8d-ff38e345feb7,268.17123,com.sec.android.app.shealth,
2020-02-08 07:21:23.458,7201.522,8862,-2,1581120000000,1.5988357,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-08 20:10:01.109,5681bbab-a66e-4b0b-85e9-27390d03c101.binning_data.json,5681bbab-a66e-4b0b-85e9-27390d03c101,341.45435,com.sec.android.app.shealth,
2020-02-01 12:57:47.272,4279.719,5290,-2,1580515200000,1.5587518,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-01 22:23:27.970,101185c1-5eb0-47b6-9b57-b2ec67e3f9a2.binning_data.json,101185c1-5eb0-47b6-9b57-b2ec67e3f9a2,204.44644,com.sec.android.app.shealth,
2020-02-12 23:00:01.546,5875.238,7137,0,1581465600000,6.9444447,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-12 23:00:01.546,39f5a72f-5f31-4856-9aca-1223bc5b4e26.binning_data.json,39f5a72f-5f31-4856-9aca-1223bc5b4e26,270.7444,com.sec.android.app.shealth,
2020-02-01 23:00:01.624,4279.719,5290,0,1580515200000,5.0554547,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-01 23:00:01.624,5adfd4cc-a14f-4b1c-83ce-185f1958505c.binning_data.json,5adfd4cc-a14f-4b1c-83ce-185f1958505c,204.44644,com.sec.android.app.shealth,
2020-01-22 07:09:57.632,5742.0435,7024,-2,1579651200000,1.6957167,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-22 18:07:23.714,87a0ab01-7f5a-49b8-8114-880478ae7964.binning_data.json,87a0ab01-7f5a-49b8-8114-880478ae7964,267.42908,com.sec.android.app.shealth,
2020-02-04 07:39:05.082,7063.125,8797,-2,1580774400000,1.6064839,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-04 18:26:51.247,3769526d-5d49-4778-bf19-ee5a6d96b4d9.binning_data.json,3769526d-5d49-4778-bf19-ee5a6d96b4d9,327.30658,com.sec.android.app.shealth,
2020-02-04 23:00:01.398,7063.125,8797,0,1580774400000,2.9904265,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-04 23:00:01.398,2f770a50-4971-4f97-9a0b-ae6dfc46661d.binning_data.json,2f770a50-4971-4f97-9a0b-ae6dfc46661d,327.30658,com.sec.android.app.shealth,
2020-01-25 06:55:10.125,7202.1494,8575,-2,1579910400000,1.7079531,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-25 19:32:04.793,7f3e0d8d-d744-4e30-8536-8b399d8574b3.binning_data.json,7f3e0d8d-d744-4e30-8536-8b399d8574b3,348.8508,com.sec.android.app.shealth,
2020-02-11 08:03:23.285,5477.844,6798,-2,1581379200000,1.6758564,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-11 22:43:43.059,8f486b45-c7c1-48da-aa14-71da065214ad.binning_data.json,8f486b45-c7c1-48da-aa14-71da065214ad,246.85696,com.sec.android.app.shealth,
2020-02-07 07:48:03.058,6013.3677,7514,-2,1581033600000,1.5841701,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-07 17:30:16.342,1b746fd2-f897-46ab-92da-b21f8016c3df.binning_data.json,1b746fd2-f897-46ab-92da-b21f8016c3df,274.87164,com.sec.android.app.shealth,
2020-01-28 07:33:39.581,5238.867,6524,-2,1580169600000,1.5948595,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-28 23:00:03.993,fcbf019c-e6d8-43ad-9f67-f08767b573bd.binning_data.json,fcbf019c-e6d8-43ad-9f67-f08767b573bd,242.95154,com.sec.android.app.shealth,
2020-02-07 23:00:03.311,6013.3677,7514,0,1581033600000,6.9444447,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-07 23:00:03.311,32a08f3c-2517-4e74-a8fa-b5a40751fe73.binning_data.json,32a08f3c-2517-4e74-a8fa-b5a40751fe73,274.87164,com.sec.android.app.shealth,
2020-02-15 23:00:02.615,2479.5771,2905,0,1581724800000,4.613892,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-15 23:00:02.615,01b03296-e212-4ba7-9624-e0b979ca4bf0.binning_data.json,01b03296-e212-4ba7-9624-e0b979ca4bf0,119.93603,com.sec.android.app.shealth,
2020-02-14 08:15:36.450,4780.7,5730,-2,1581638400000,1.8089725,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-14 18:01:48.670,864e99ea-61df-45f2-b55c-8bd143200700.binning_data.json,864e99ea-61df-45f2-b55c-8bd143200700,225.2557,com.sec.android.app.shealth,
2020-02-10 08:22:25.224,5094.3774,6262,-2,1581292800000,1.6792431,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-10 20:03:01.492,a1795238-dbe7-4a5f-aea2-f50a57b209f8.binning_data.json,a1795238-dbe7-4a5f-aea2-f50a57b209f8,233.03432,com.sec.android.app.shealth,
2020-02-10 23:00:47.907,5094.3774,6262,0,1581292800000,6.604631,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-10 23:00:47.907,41d0c776-ce6e-4df6-921c-2c29510dc50c.binning_data.json,41d0c776-ce6e-4df6-921c-2c29510dc50c,233.03432,com.sec.android.app.shealth,
2020-02-13 06:04:25.342,5940.7515,7173,-2,1581552000000,1.7260711,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-13 18:09:29.803,3f031cc1-f4e3-4e82-b8aa-02749fb27536.binning_data.json,3f031cc1-f4e3-4e82-b8aa-02749fb27536,274.83994,com.sec.android.app.shealth,
2020-02-16 23:10:43.790,5055.01,6220,-2,1581897600000,1.7174305,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-17 20:22:14.402,9948f463-cd1f-4173-8a4a-36c3917e7db1.binning_data.json,9948f463-cd1f-4173-8a4a-36c3917e7db1,230.31848,com.sec.android.app.shealth,
2020-01-31 07:29:26.107,6196.338,7710,-2,1580428800000,1.5677903,VfS0qUERdZ,com.sec.android.app.shealth,2020-01-31 22:53:31.140,3f19cee6-b9b5-47bb-9806-df7b52086941.binning_data.json,3f19cee6-b9b5-47bb-9806-df7b52086941,290.351,com.sec.android.app.shealth,
2020-02-18 23:00:01.342,5698.4414,7064,0,1581984000000,6.561453,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-18 23:00:01.342,b14c397d-27eb-45f7-bd5b-70d3bb6bca4c.binning_data.json,b14c397d-27eb-45f7-bd5b-70d3bb6bca4c,257.84592,com.sec.android.app.shealth,
2020-02-16 08:29:32.094,621.6924,736,-2,1581811200000,1.5732803,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-16 22:16:42.929,0dd3020c-bcb8-4148-96ae-5f889d1e972d.binning_data.json,0dd3020c-bcb8-4148-96ae-5f889d1e972d,31.126717,com.sec.android.app.shealth,
2020-02-13 23:00:01.843,5940.7515,7173,0,1581552000000,6.9444447,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-13 23:00:01.843,7b72fa36-ba48-4617-bf44-ba4b9d7726df.binning_data.json,7b72fa36-ba48-4617-bf44-ba4b9d7726df,274.83994,com.sec.android.app.shealth,
2020-02-03 05:54:44.377,5977.4346,7378,-2,1580688000000,1.617903,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-03 22:55:31.858,b0361d47-4a9f-4b63-96da-822d217c8ed7.binning_data.json,b0361d47-4a9f-4b63-96da-822d217c8ed7,278.46716,com.sec.android.app.shealth,
2020-02-21 23:00:01.278,5609.4233,6860,0,1582243200000,6.076389,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-21 23:00:01.278,deefbe92-969c-4eee-9c04-90bd121289df.binning_data.json,deefbe92-969c-4eee-9c04-90bd121289df,259.8292,com.sec.android.app.shealth,
2020-02-16 23:00:01.425,621.6924,736,0,1581811200000,3.486281,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-16 23:00:01.425,8f22bc23-9710-4e5b-88f3-f5350027c963.binning_data.json,8f22bc23-9710-4e5b-88f3-f5350027c963,31.126717,com.sec.android.app.shealth,
2020-02-20 06:22:10.102,6241.3916,7901,-2,1582156800000,1.5743829,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-20 21:38:31.793,ceb038a1-76a6-445d-87e9-24cfc286fbb1.binning_data.json,ceb038a1-76a6-445d-87e9-24cfc286fbb1,283.8417,com.sec.android.app.shealth,
2020-02-19 06:10:49.553,5158.255,6530,-2,1582070400000,1.6082429,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-19 16:00:41.978,67436da4-5235-4826-8119-888f04018913.binning_data.json,67436da4-5235-4826-8119-888f04018913,231.6502,com.sec.android.app.shealth,
2020-02-24 23:00:05.808,7115.357,8862,0,1582502400000,3.7459183,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-24 23:00:05.808,b8fb1353-375c-4b9c-9ed7-eae8fab0973b.binning_data.json,b8fb1353-375c-4b9c-9ed7-eae8fab0973b,328.9848,com.sec.android.app.shealth,
2020-02-23 08:37:16.467,1592.8794,1914,-2,1582416000000,1.7180115,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-23 19:53:12.379,5d85ca06-10a0-4758-9414-c5dcba976323.binning_data.json,5d85ca06-10a0-4758-9414-c5dcba976323,74.18411,com.sec.android.app.shealth,
2020-02-27 23:03:16.332,3993.4414,4835,0,1582761600000,6.942749,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-27 23:03:16.332,e02462fb-81d5-4319-95d0-5f835b2590f1.binning_data.json,e02462fb-81d5-4319-95d0-5f835b2590f1,185.1355,com.sec.android.app.shealth,
2020-02-06 06:00:50.354,7133.3945,8866,-2,1580947200000,1.5899942,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-06 22:58:01.045,bdee12ee-ac4a-4e3a-92e4-b30b596ac3f8.binning_data.json,bdee12ee-ac4a-4e3a-92e4-b30b596ac3f8,332.79272,com.sec.android.app.shealth,
2020-02-19 23:01:00.429,5158.255,6530,0,1582070400000,3.5388513,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-19 23:01:00.429,f697967f-e983-44f6-bdc2-b45d2d8073b4.binning_data.json,f697967f-e983-44f6-bdc2-b45d2d8073b4,231.6502,com.sec.android.app.shealth,
2020-02-22 12:07:42.233,378.09106,397,-2,1582329600000,1.9837834,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-22 17:49:39.907,1b44dd2f-278c-45b3-b82e-494548aaaffe.binning_data.json,1b44dd2f-278c-45b3-b82e-494548aaaffe,21.26799,com.sec.android.app.shealth,
2020-03-01 23:00:02.398,1991.3242,2298,0,1583020800000,4.21358,yFuc3cHWzI,com.sec.android.app.shealth,2020-03-01 23:00:02.398,d31d83ad-aa46-413a-ab20-5e8915312e77.binning_data.json,d31d83ad-aa46-413a-ab20-5e8915312e77,98.599365,com.sec.android.app.shealth,
2020-02-22 23:07:12.339,378.09106,397,0,1582329600000,3.4054613,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-22 23:07:12.339,837b3231-c68a-4860-890a-dfb362751c19.binning_data.json,837b3231-c68a-4860-890a-dfb362751c19,21.26799,com.sec.android.app.shealth,
2020-02-08 23:14:15.019,2122.2236,2610,-2,1581206400000,1.6813742,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-09 22:18:28.947,ce3e2695-cc3c-469b-8a92-9893009877e9.binning_data.json,ce3e2695-cc3c-469b-8a92-9893009877e9,97.0584,com.sec.android.app.shealth,
2020-02-25 07:48:44.280,5354.206,6703,-2,1582588800000,1.6745648,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-25 19:09:49.862,4f69065f-4b26-4b97-a345-4980e8e5d3a8.binning_data.json,4f69065f-4b26-4b97-a345-4980e8e5d3a8,241.38818,com.sec.android.app.shealth,
2020-03-04 23:05:29.997,6195.5986,7695,0,1583280000000,4.3721123,yFuc3cHWzI,com.sec.android.app.shealth,2020-03-04 23:05:29.997,2973400f-4182-481c-aab7-d4bedba60861.binning_data.json,2973400f-4182-481c-aab7-d4bedba60861,283.80237,com.sec.android.app.shealth,
2020-02-26 06:26:08.939,5252.002,5942,-2,1582675200000,1.8572062,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-26 22:44:44.028,66e004f7-09f9-4a13-9980-a5f346a18084.binning_data.json,66e004f7-09f9-4a13-9980-a5f346a18084,258.90027,com.sec.android.app.shealth,
2020-02-12 07:22:38.305,5875.238,7137,-2,1581465600000,1.729402,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-12 19:35:01.513,b838dce4-8648-4d2a-8f65-727d4436c888.binning_data.json,b838dce4-8648-4d2a-8f65-727d4436c888,270.7444,com.sec.android.app.shealth,
2020-02-28 07:46:59.478,2841.6191,3322,-2,1582848000000,1.7101443,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-28 23:00:02.212,d57f9b75-a945-49a9-8d46-5256cfe9ff25.binning_data.json,d57f9b75-a945-49a9-8d46-5256cfe9ff25,140.69458,com.sec.android.app.shealth,
2020-02-25 23:00:03.606,5354.206,6703,0,1582588800000,3.3672116,yFuc3cHWzI,com.sec.android.app.shealth,2020-02-25 23:00:03.606,3b7e567e-b21c-46c3-989a-18e1863ab0fc.binning_data.json,3b7e567e-b21c-46c3-989a-18e1863ab0fc,241.38818,com.sec.android.app.shealth,
2020-02-29 16:00:46.665,148.0625,161,-2,1582934400000,2.0082488,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-29 16:00:46.665,ece1d373-2459-4f72-8a38-fefbc55c6205.binning_data.json,ece1d373-2459-4f72-8a38-fefbc55c6205,7.668091,com.sec.android.app.shealth,
2020-02-15 08:55:07.182,2479.5771,2905,-2,1581724800000,1.8133507,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-15 22:10:53.867,2db4e8c6-f9a0-4ff9-8f4a-121175f63691.binning_data.json,2db4e8c6-f9a0-4ff9-8f4a-121175f63691,119.93603,com.sec.android.app.shealth,
2020-03-01 23:23:18.722,4512.5454,5386,-2,1583107200000,1.7821037,VfS0qUERdZ,com.sec.android.app.shealth,2020-03-02 19:28:47.496,57ad9a6e-3da0-46a5-81cc-fd6d999e3ad9.binning_data.json,57ad9a6e-3da0-46a5-81cc-fd6d999e3ad9,215.60884,com.sec.android.app.shealth,
2020-03-07 23:53:01.026,1498.7173,1817,0,1583539200000,6.925621,yFuc3cHWzI,com.sec.android.app.shealth,2020-03-07 23:53:01.026,b9a1c2ef-6cae-45c6-9295-08506cbce092.binning_data.json,b9a1c2ef-6cae-45c6-9295-08506cbce092,70.06502,com.sec.android.app.shealth,
2020-03-03 07:23:29.015,6864.352,8483,-2,1583193600000,1.6563294,VfS0qUERdZ,com.sec.android.app.shealth,2020-03-03 19:09:10.433,210f1a26-3f67-48ba-b0c0-a9f7192c4ffd.binning_data.json,210f1a26-3f67-48ba-b0c0-a9f7192c4ffd,314.7305,com.sec.android.app.shealth,
2020-03-05 06:15:32.924,6858.992,8485,-2,1583366400000,1.6767646,VfS0qUERdZ,com.sec.android.app.shealth,2020-03-05 21:45:34.822,b6b7e3c5-ab0a-44a4-a413-c1aaf40fe0b3.binning_data.json,b6b7e3c5-ab0a-44a4-a413-c1aaf40fe0b3,316.9952,com.sec.android.app.shealth,
2020-02-18 11:56:54.852,5698.4414,7064,-2,1581984000000,1.6680008,VfS0qUERdZ,com.sec.android.app.shealth,2020-02-18 22:29:05.925,4e71ebda-a5e3-4fa2-a86c-38fcae2c139f.binning_data.json,4e71ebda-a5e3-4fa2-a86c-38fcae2c139f,257.84592,com.sec.android.app.shealth,
2020-03-10 23:00:02.105,6213.6167,7725,0,1583798400000,6.9444447,yFuc3cHWzI,com.sec.android.app.shealth,2020-03-10 23:00:02.105,3e17d916-9c90-4fac-8180-8d11dedab9ec.binning_data.json,3e17d916-9c90-4fac-8180-8d11dedab9ec,286.4312,com.sec.android.app.shealth,
2020-03-06 12:15:01.745,5529.037,6803,-2,1583452800000,1.7212956,VfS0qUERdZ,com.sec.android.app.shealth,2020-03-06 20:49:03.795,1d8ecf6e-1d4f-4ace-a491-a6640c506940.binning_data.json,1d8ecf6e-1d4f-4ace-a491-a6640c506940,255.2267,com.sec.android.app.shealth,
