com.samsung.shealth.tracker.pedometer_step_count,6100041,2
duration,run_step,version_code,walk_step,com.samsung.health.step_count.create_time,com.samsung.health.step_count.distance,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.custom,com.samsung.health.step_count.count,com.samsung.health.step_count.end_time,com.samsung.health.step_count.speed,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.start_time,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.update_time,com.samsung.health.step_count.datauuid,com.samsung.health.step_count.calorie,com.samsung.health.step_count.sample_position_type
59028,0,4,120,1631868344141,94.16797,UTC+0300,,120,1631868060000,1.5953033,yFuc3cHWzI,1631868000000,com.sec.android.app.shealth,1631868344141,1b39f738-ea0f-4003-bf3a-9990383c790a,4.169922,,
2864,0,4,6,1631881179696,4.5742188,UTC+0300,,6,1631881200000,1.5967095,yFuc3cHWzI,1631881140000,com.sec.android.app.shealth,1631881179696,3dee8a39-ec6c-4f69-9c13-891470a9f9d3,0.2109375,,
20827,1,4,44,1630534747179,38.384766,UTC+0300,,45,1630534800000,1.8429588,yFuc3cHWzI,1630534740000,com.sec.android.app.shealth,1630534777467,53b1d3e8-c8f6-40b0-80ad-a07d3793ba00,1.8343201,,
3834,0,4,10,1632000432350,8.636719,UTC+0300,,10,1632000480000,2.25239,yFuc3cHWzI,1632000420000,com.sec.android.app.shealth,1632000438374,4a25a9df-1334-4842-88b2-230333553ea5,0.36254883,,
57494,0,4,118,1631868344167,92.25,UTC+0300,,118,1631868180000,1.604515,yFuc3cHWzI,1631868120000,com.sec.android.app.shealth,1631868344167,0c86f196-1663-4006-8b1c-657b88b1abd7,4.1118164,,
17823,0,4,36,1631815743736,28.375,UTC+0300,,36,1631815800000,1.5919768,yFuc3cHWzI,1631815740000,com.sec.android.app.shealth,1631815762163,5b998a3f-1d9b-40ab-adb4-411e12b5e8c0,1.2967529,,
12850,1,4,25,1631904990875,21.289062,UTC+0300,,26,1631905020000,1.6567287,yFuc3cHWzI,1631904960000,com.sec.android.app.shealth,1631905019144,e0c2b3ec-7789-406b-95d0-4279296b32ea,0.98291016,,
4262,3,4,12,1630668948867,16.044434,UTC+0300,,15,1630668960000,3.7641933,yFuc3cHWzI,1630668900000,com.sec.android.app.shealth,1630668950635,2be202f7-a860-4d0c-8567-7154879f1efc,0.944397,,
8595,0,4,25,1632041444001,23.3125,UTC+0300,,25,1632041460000,2.7120287,yFuc3cHWzI,1632041400000,com.sec.android.app.shealth,1632041458384,9575fb01-4b7f-41c5-8131-778b05ba1a19,1.092041,,
2460,0,4,6,1631817867745,7.5390625,UTC+0300,,6,1631817900000,3.0636895,yFuc3cHWzI,1631817840000,com.sec.android.app.shealth,1631817867745,0697d7ed-1a88-4142-a876-08f652e76a3d,0.5272217,,
52733,19,4,99,1630691222933,100.1792,UTC+0300,,118,1630691280000,1.8997333,yFuc3cHWzI,1630691220000,com.sec.android.app.shealth,1630691404047,0a9bc175-e7ae-4e81-866e-effc82dac3ed,4.8685913,,
57866,0,4,114,1631868344194,88.375,UTC+0300,,114,1631868300000,1.5272216,yFuc3cHWzI,1631868240000,com.sec.android.app.shealth,1631868344194,ccea8d9b-0f71-4de5-8987-13bb93478e7d,3.9799805,,
6567,0,4,10,1632076063660,7.21875,UTC+0300,,10,1632076020000,1.0990856,yFuc3cHWzI,1632075960000,com.sec.android.app.shealth,1632076063660,c2fdbba5-48f7-4aa4-8cc7-42d81f96f544,0.3635254,,
23978,0,4,63,1631992021079,49.277344,UTC+0300,,63,1631992080000,2.0550578,yFuc3cHWzI,1631992020000,com.sec.android.app.shealth,1631992078736,aad5fa47-e4bc-47de-96f3-b3e03c1f4ac4,2.244873,,
3823,0,4,9,1631868504603,7.3867188,UTC+0300,,9,1631868540000,1.932111,yFuc3cHWzI,1631868480000,com.sec.android.app.shealth,1631868504603,929342ab-9621-48d4-a767-5c9eab151722,0.32421875,,
5854,0,4,7,1630691700044,4.9521484,UTC+0300,,7,1630691700000,0.84586364,yFuc3cHWzI,1630691640000,com.sec.android.app.shealth,1630691700044,82a61c1e-8e69-4531-a20a-37799027ff57,0.25967407,,
12862,4,4,20,1632076205068,21.257812,UTC+0300,,24,1632076200000,1.6527247,yFuc3cHWzI,1632076140000,com.sec.android.app.shealth,1632076205068,6b1fdfaa-0da5-4451-a9dd-4b29248b3db7,1.1394043,,
4472,1,4,12,1631860373866,14.0,UTC+0300,,13,1631860380000,3.1305249,yFuc3cHWzI,1631860320000,com.sec.android.app.shealth,1631860374683,f8b62798-c48f-4ead-818e-5e1d1861102e,0.9135742,,
13660,0,4,27,1631876258418,21.054688,UTC+0300,,27,1631876280000,1.5412269,yFuc3cHWzI,1631876220000,com.sec.android.app.shealth,1631876272693,0935c4d6-c9a3-4ef2-832c-14177bf98fb5,0.94018555,,
5066,0,4,6,1631995353219,6.8984375,UTC+0300,,6,1631995380000,1.3616897,yFuc3cHWzI,1631995320000,com.sec.android.app.shealth,1631995353219,3403ef58-22a5-4995-99be-0fd366a4ae2f,0.48999023,,
16596,0,4,35,1632076330991,31.160156,UTC+0300,,35,1632076380000,1.8774853,yFuc3cHWzI,1632076320000,com.sec.android.app.shealth,1632076375763,627d0dc5-a42a-4265-8057-0eacc75b3979,1.6130371,,
14903,0,4,33,1630692387712,29.239258,UTC+0300,,33,1630692300000,1.9619533,yFuc3cHWzI,1630692240000,com.sec.android.app.shealth,1630692387712,3fb0dfae-0e77-423e-b916-88e83571a6cc,1.4666443,,
7664,0,4,13,1631877240366,9.6953125,UTC+0300,,13,1631877300000,1.2648926,yFuc3cHWzI,1631877240000,com.sec.android.app.shealth,1631877248064,6bf9d212-aeb5-4230-91c7-a341c5758106,0.46069336,,
6018,0,4,13,1631860702820,10.113281,UTC+0300,,13,1631860740000,1.6802758,yFuc3cHWzI,1631860680000,com.sec.android.app.shealth,1631860705546,a1f051da-b817-405d-832e-e20ad479ede7,0.45458984,,
60000,0,4,117,1630693751222,91.23926,UTC+0300,,117,1630693680000,1.5206543,yFuc3cHWzI,1630693620000,com.sec.android.app.shealth,1630693751222,524759cd-51b7-4768-813b-48d6a624b567,4.074951,,
8079,2,4,18,1631996417823,16.933594,UTC+0300,,20,1631996460000,2.095812,yFuc3cHWzI,1631996400000,com.sec.android.app.shealth,1631996425363,339335bf-5f40-41bd-953c-6a34662c2493,0.78222656,,
8895,6,4,18,1632076548759,23.363281,UTC+0300,,24,1632076560000,2.6263244,yFuc3cHWzI,1632076500000,com.sec.android.app.shealth,1632076556143,46e67a4b-d115-43f4-8c23-a0fcb429a88b,1.4067383,,
14178,0,4,29,1631861210479,22.8125,UTC+0300,,29,1631861220000,1.6089504,yFuc3cHWzI,1631861160000,com.sec.android.app.shealth,1631861219684,222d1ac8-168e-4c63-8b92-48a81891a12d,1.0064697,,
11836,4,4,17,1632000369826,17.125,UTC+0300,,21,1632000420000,1.4468399,yFuc3cHWzI,1632000360000,com.sec.android.app.shealth,1632000417947,5794a2ba-925c-4b0f-a2d7-bce59e68ee27,0.80737305,,
29467,0,4,52,1632076804869,40.753906,UTC+0300,,52,1632076740000,1.3829983,yFuc3cHWzI,1632076680000,com.sec.android.app.shealth,1632076804869,cb788146-e350-4b66-923c-a4b28f9ea4ef,1.8242188,,
47591,0,4,74,1630694647290,63.373047,UTC+0300,,74,1630694220000,1.3316047,yFuc3cHWzI,1630694160000,com.sec.android.app.shealth,1630694647290,e80b324d-f9c4-4b41-84f6-548ba9283b38,2.938446,,
17235,2,4,31,1632078900046,27.167969,UTC+0300,,33,1632078780000,1.5762374,yFuc3cHWzI,1632078720000,com.sec.android.app.shealth,1632078900046,c1777776-5480-46a0-8f41-84600ea8a05d,1.2487793,,
7633,3,4,12,1632041211383,19.691406,UTC+0300,,15,1632041220000,2.5795333,yFuc3cHWzI,1632041160000,com.sec.android.app.shealth,1632041214826,29c1c8db-00b2-4075-8e78-9921c7af9114,1.3723145,,
47927,0,4,87,1631862444198,66.88672,UTC+0300,,87,1631862360000,1.3955874,yFuc3cHWzI,1631862300000,com.sec.android.app.shealth,1631862444198,66d50802-a5bd-41f2-9f7f-4824ef45dbd0,3.0449219,,
3087,0,4,7,1631904748755,5.6757812,UTC+0300,,7,1631904780000,1.8384997,yFuc3cHWzI,1631904720000,com.sec.android.app.shealth,1631904749427,4587b1e1-ff55-411a-8895-854eec98b29e,0.24291992,,
7798,0,4,14,1630748505282,11.051758,UTC+0300,,14,1630748520000,1.4170854,yFuc3cHWzI,1630748460000,com.sec.android.app.shealth,1630748505282,2d15a9b1-507b-4e8a-8e27-637c1d778d11,0.48690796,,
4526,0,4,10,1631862933042,8.1015625,UTC+0300,,10,1631862960000,1.7897745,yFuc3cHWzI,1631862900000,com.sec.android.app.shealth,1631862934885,6d02d9da-acdd-46ef-9ac9-4360b12af889,0.3466797,,
13598,0,4,25,1631991961851,19.34375,UTC+0300,,25,1631992020000,1.4224857,yFuc3cHWzI,1631991960000,com.sec.android.app.shealth,1631991979007,8c4ab99a-fa48-4af0-baa8-0fec305cf4c5,0.8757324,,
15985,0,4,33,1632075931589,25.703125,UTC+0300,,33,1632075960000,1.6079489,yFuc3cHWzI,1632075900000,com.sec.android.app.shealth,1632076063628,7b9a495e-ca35-438e-a756-5071465add1c,1.1530762,,
11708,8,4,10,1632078912865,16.925781,UTC+0300,,18,1632078960000,1.4455932,yFuc3cHWzI,1632078900000,com.sec.android.app.shealth,1632078918563,b2438a46-c9de-40a5-82d8-d72bcf4d2e72,0.9501953,,
56686,5,4,108,1631863387867,91.765625,UTC+0300,,113,1631863320000,1.6188327,yFuc3cHWzI,1631863260000,com.sec.android.app.shealth,1631863387867,76f6511c-0254-4c47-944a-f2360ceab204,4.1135254,,
3304,0,4,8,1632085802874,6.4765625,UTC+0300,,8,1632085860000,1.9601536,yFuc3cHWzI,1632085800000,com.sec.android.app.shealth,1632085803710,f3c1917d-9363-4159-9424-27cd142a1b82,0.2770996,,
3558,1,4,6,1632076119939,8.652344,UTC+0300,,7,1632076140000,2.4312696,yFuc3cHWzI,1632076080000,com.sec.android.app.shealth,1632076205051,f6ae1f8a-a661-4314-991b-fe0d77f5aa6f,0.6086426,,
2861,0,4,6,1631995304963,4.8828125,UTC+0300,,6,1631995320000,1.7063965,yFuc3cHWzI,1631995260000,com.sec.android.app.shealth,1631995304963,a786bdac-085e-4585-8499-99043ffe7e24,0.20800781,,
16435,0,4,28,1630767610521,20.62793,UTC+0300,,28,1630767660000,1.255122,yFuc3cHWzI,1630767600000,com.sec.android.app.shealth,1630767649286,65d99302-5241-4973-a33e-f5fb285d41a7,1.0093689,,
2338,2,4,6,1632116631896,14.1953125,UTC+0300,,8,1632116640000,6.069898,yFuc3cHWzI,1632116580000,com.sec.android.app.shealth,1632116632503,0008b663-f3ba-4610-9d00-96086b47a94c,0.9641113,,
58326,0,4,114,1631864095515,88.42969,UTC+0300,,114,1631863620000,1.5161223,yFuc3cHWzI,1631863560000,com.sec.android.app.shealth,1631864095515,e0fd4daa-0284-4b1e-89c3-1779b1e3a4f7,3.9868164,,
25836,0,4,53,1632076260129,43.308594,UTC+0300,,53,1632076320000,1.6762754,yFuc3cHWzI,1632076260000,com.sec.android.app.shealth,1632076298183,2d87f4c9-f608-4093-bd88-9808888f8e14,1.932373,,
4110,0,4,6,1631996238723,6.859375,UTC+0300,,6,1631996280000,1.6686527,yFuc3cHWzI,1631996220000,com.sec.android.app.shealth,1631996238723,4d9440b3-f657-4df1-bcfa-b2fbaa1b46a7,0.46044922,,
13529,0,4,31,1630768261400,26.298828,UTC+0300,,31,1630768320000,1.9438165,yFuc3cHWzI,1630768260000,com.sec.android.app.shealth,1630768274164,b5255409-d277-441b-8650-05b686530a01,1.2172852,,
60000,22,4,110,1632116926991,112.36328,UTC+0300,,132,1632116880000,1.8727213,yFuc3cHWzI,1632116820000,com.sec.android.app.shealth,1632116926991,5d893362-dd6c-4f54-9644-40447124ea0c,5.4536133,,
29776,0,4,58,1632076441697,44.851562,UTC+0300,,58,1632076500000,1.5062988,yFuc3cHWzI,1632076440000,com.sec.android.app.shealth,1632076498925,5c172a08-abfc-4a50-98ba-81be8b81b028,2.0422363,,
3774,0,4,12,1630769177237,10.996094,UTC+0300,,12,1630769220000,2.9136345,yFuc3cHWzI,1630769160000,com.sec.android.app.shealth,1630769177237,18f20f95-4280-45a4-8957-b0aa16e3d501,0.55914307,,
57009,0,4,120,1632117081299,94.29297,UTC+0300,,120,1632117060000,1.653984,yFuc3cHWzI,1632117000000,com.sec.android.app.shealth,1632117081299,78bdbd16-4f9f-4d69-8fe1-c5b37fb3f4ca,4.171875,,
4024,4,4,6,1632000357777,12.660156,UTC+0300,,10,1632000360000,3.145932,yFuc3cHWzI,1632000300000,com.sec.android.app.shealth,1632000359843,5e8d0724-bd82-4a0b-b889-e1d77f36f2b9,0.86157227,,
5151,0,4,8,1630792800286,6.0976562,UTC+0300,,8,1630792860000,1.183597,yFuc3cHWzI,1630792800000,com.sec.android.app.shealth,1630792802211,77ad63c1-2e2d-4c22-a20d-facac16e47d8,0.28121948,,
25236,36,4,30,1632076620045,65.02344,UTC+0300,,66,1632076680000,2.5765543,yFuc3cHWzI,1632076620000,com.sec.android.app.shealth,1632076804835,e9a070a1-467f-49f0-869a-e4f34ce34a25,3.9396973,,
8346,0,4,17,1632000642994,13.394531,UTC+0300,,17,1632000660000,1.6047863,yFuc3cHWzI,1632000600000,com.sec.android.app.shealth,1632000650586,cd53bd2b-b6b8-43d4-b220-c8c96c4bd611,0.5925293,,
6645,0,4,21,1632078900026,16.394531,UTC+0300,,21,1632078720000,2.4670594,yFuc3cHWzI,1632078660000,com.sec.android.app.shealth,1632078900026,60e81cfe-24ad-4ae5-b0a3-990043b77b19,0.7133789,,
8982,0,4,20,1630868100059,15.763672,UTC+0300,,20,1630868100000,1.7549558,yFuc3cHWzI,1630868040000,com.sec.android.app.shealth,1630868100059,2fae708b-a89b-4e2e-92af-994ffe8f809b,0.71655273,,
2227,0,4,6,1632041463645,6.6289062,UTC+0300,,6,1632041520000,2.9765272,yFuc3cHWzI,1632041460000,com.sec.android.app.shealth,1632041463645,73e17e48-a345-46c6-ba0a-967db5cb9f5f,0.47314453,,
56286,17,4,109,1632117300033,105.39453,UTC+0300,,126,1632117240000,1.872471,yFuc3cHWzI,1632117180000,com.sec.android.app.shealth,1632117300033,37c3cc68-6b6c-41bc-b58f-9d9acb50ad26,5.060547,,
58529,0,4,118,1632117644460,92.39453,UTC+0300,,118,1632117420000,1.5785922,yFuc3cHWzI,1632117360000,com.sec.android.app.shealth,1632117644460,0b6c34ad-6e91-4a13-980e-051f856c2e4d,4.1049805,,
32169,0,4,59,1632078900071,46.61328,UTC+0300,,59,1632078900000,1.448993,yFuc3cHWzI,1632078840000,com.sec.android.app.shealth,1632078900071,f43e5dcc-166e-49cf-abbf-7348f1c17b1f,2.2983398,,
14095,0,4,32,1630870478815,25.810547,UTC+0300,,32,1630870500000,1.8310584,yFuc3cHWzI,1630870440000,com.sec.android.app.shealth,1630870500009,1eb98f58-3cdb-4cf9-a530-a34a491ad9b1,1.1103821,,
24794,2,4,54,1632076063679,44.75,UTC+0300,,56,1632076080000,1.8048077,yFuc3cHWzI,1632076020000,com.sec.android.app.shealth,1632076079363,87fb5b31-afe9-4e04-bb02-5f929f46e045,2.0490723,,
60000,0,4,123,1632117644515,97.49219,UTC+0300,,123,1632117600000,1.6248698,yFuc3cHWzI,1632117540000,com.sec.android.app.shealth,1632117644515,da89b149-3cd7-400b-8221-ff4a7ce8f029,4.2646484,,
5193,0,4,12,1630880511209,9.693359,UTC+0300,,12,1630880520000,1.8666112,yFuc3cHWzI,1630880460000,com.sec.android.app.shealth,1630880514685,d58e04da-d878-4244-90b5-eef2a0db69f2,0.41427612,,
18856,0,4,37,1632076205096,28.304688,UTC+0300,,37,1632076260000,1.5010464,yFuc3cHWzI,1632076200000,com.sec.android.app.shealth,1632076259483,3e24647e-177e-44d5-8f54-167d890cc82e,1.3015137,,
58668,8,4,115,1630906500107,103.30859,UTC+0300,,123,1630906260000,1.7608778,yFuc3cHWzI,1630906200000,com.sec.android.app.shealth,1630906500107,96fbb8f4-1b9b-454b-ab1e-15855bcced6b,4.614929,,
13839,0,4,27,1632076383655,21.027344,UTC+0300,,27,1632076440000,1.5193226,yFuc3cHWzI,1632076380000,com.sec.android.app.shealth,1632076405744,4fdf6aae-1914-4752-9076-4bf764f66cd5,0.94384766,,
732,0,4,2,1632082560683,1.9257812,UTC+0300,,2,1632082620000,2.6273005,yFuc3cHWzI,1632082560000,com.sec.android.app.shealth,1632082561108,e5eb26f3-a952-497b-a80f-c78454d2eb7f,0.076660156,,
31281,31,4,96,1630907253255,114.45508,UTC+0300,,127,1630906620000,3.6588838,yFuc3cHWzI,1630906560000,com.sec.android.app.shealth,1630907253255,877ae6e6-e05b-4e6c-a95d-e9bd87c45047,5.847595,,
58847,0,4,117,1632117720457,91.41406,UTC+0300,,117,1632117780000,1.5533956,yFuc3cHWzI,1632117720000,com.sec.android.app.shealth,1632117813327,70a685b4-9b3d-4583-8208-d153e6d9c4d2,4.076416,,
3215,0,4,7,1632116437460,5.9804688,UTC+0300,,7,1632116460000,1.8598915,yFuc3cHWzI,1632116400000,com.sec.android.app.shealth,1632116437460,b6c61955-d56d-4edb-a43c-549eb144ef52,0.2626953,,
49379,61,4,56,1630907253379,116.41113,UTC+0300,,117,1630906980000,2.3574884,yFuc3cHWzI,1630906920000,com.sec.android.app.shealth,1630907253379,b0f51b2d-00bd-4b1c-9458-f99c1596c7c5,6.904785,,
49479,34,4,96,1632116926946,118.01172,UTC+0300,,130,1632116820000,2.3850653,yFuc3cHWzI,1632116760000,com.sec.android.app.shealth,1632116926946,7f0f99bc-2001-4ebc-a6b9-3bd81d4fcd1c,6.0092773,,
2958,0,4,12,1632076619823,10.5390625,UTC+0300,,12,1632076620000,3.562637,yFuc3cHWzI,1632076560000,com.sec.android.app.shealth,1632076619823,6b5c6f69-724a-46fe-82b2-2de21a976730,0.44628906,,
59041,0,4,122,1632118222804,96.28516,UTC+0300,,122,1632117960000,1.6307932,yFuc3cHWzI,1632117900000,com.sec.android.app.shealth,1632118222804,f0c89896-4810-48b8-b813-a913b7745667,4.2319336,,
60000,0,4,125,1632117081268,99.72266,UTC+0300,,125,1632117000000,1.6620443,yFuc3cHWzI,1632116940000,com.sec.android.app.shealth,1632117081268,cefaae2d-c1b9-496c-be6e-4b93371d9319,4.333496,,
60000,11,4,113,1632117300021,100.53125,UTC+0300,,124,1632117180000,1.6755208,yFuc3cHWzI,1632117120000,com.sec.android.app.shealth,1632117300021,1bfbbba2-efd0-4e30-a897-8242c8b210be,4.6777344,,
60000,39,4,88,1630907623764,113.92285,UTC+0300,,127,1630907340000,1.8987142,yFuc3cHWzI,1630907280000,com.sec.android.app.shealth,1630907623764,64e41f5a-5674-4cc4-ad74-6f1bc007fe12,6.054199,,
6668,0,4,18,1632077700032,16.183594,UTC+0300,,18,1632076920000,2.4269092,yFuc3cHWzI,1632076860000,com.sec.android.app.shealth,1632077700032,10d9c54c-3361-41b0-b952-655998757a5a,0.6508789,,
60000,9,4,114,1632117300400,100.03516,UTC+0300,,123,1632117360000,1.6672527,yFuc3cHWzI,1632117300000,com.sec.android.app.shealth,1632117359809,b5168e3b-e4f0-430a-b1ba-8fe13632b740,4.6359863,,
56829,0,4,123,1632118222844,97.40625,UTC+0300,,123,1632118140000,1.7140044,yFuc3cHWzI,1632118080000,com.sec.android.app.shealth,1632118222844,b9547bfb-d699-404f-9229-219adea5adbf,4.2646484,,
54027,0,4,119,1632117644499,93.30469,UTC+0300,,119,1632117540000,1.7269726,yFuc3cHWzI,1632117480000,com.sec.android.app.shealth,1632117644499,0b90f11a-a97f-4aad-8a05-2257832a3d60,4.1379395,,
4237,1,4,6,1630908410737,8.746094,UTC+0300,,7,1630908420000,2.0638378,yFuc3cHWzI,1630908360000,com.sec.android.app.shealth,1630908410923,da3a5e81-8e79-4ed4-b8a6-eb5769346a13,0.61376953,,
42592,0,4,70,1632078900059,53.871094,UTC+0300,,70,1632078840000,1.2648013,yFuc3cHWzI,1632078780000,com.sec.android.app.shealth,1632078900059,56028bb1-5d9a-4159-94ee-3630b0b84024,2.4521484,,
58386,0,4,114,1632117660482,88.32031,UTC+0300,,114,1632117720000,1.5126709,yFuc3cHWzI,1632117660000,com.sec.android.app.shealth,1632117719955,284907a3-3939-4b18-8ea2-9d2442025618,3.9794922,,
58414,0,4,120,1632117840492,94.44922,UTC+0300,,120,1632117900000,1.6168833,yFuc3cHWzI,1632117840000,com.sec.android.app.shealth,1632118222790,6a1cb1c4-087a-41d0-93ef-71e024079506,4.1728516,,
2080,0,4,6,1632082560191,4.8320312,UTC+0300,,6,1632082560000,2.3220134,yFuc3cHWzI,1632082500000,com.sec.android.app.shealth,1632082560191,18b733d8-9603-42d5-812e-ec3d829d2206,0.20458984,,
5063,0,4,13,1630921058732,12.430664,UTC+0300,,13,1630921080000,2.454999,yFuc3cHWzI,1630921020000,com.sec.android.app.shealth,1630921067195,ee6fb59f-3ae5-4501-91f2-dabd0f900b26,0.7163696,,
60000,16,4,103,1632118222833,99.02734,UTC+0300,,119,1632118080000,1.6504557,yFuc3cHWzI,1632118020000,com.sec.android.app.shealth,1632118222833,7b521abb-696c-4504-9d57-cf41aaacec15,4.798584,,
10473,0,4,23,1632086678807,18.625,UTC+0300,,23,1632086700000,1.7783589,yFuc3cHWzI,1632086640000,com.sec.android.app.shealth,1632086678807,39c7c621-5432-47b8-8d43-781deb338c36,0.80371094,,
3048,0,4,6,1630925639628,6.776367,UTC+0300,,6,1630925640000,2.2227306,yFuc3cHWzI,1630925580000,com.sec.android.app.shealth,1630925639628,c1d0a920-6090-4ce6-986e-3591605458f6,0.4807129,,
10712,0,4,27,1632116926928,21.253906,UTC+0300,,27,1632116760000,1.9840316,yFuc3cHWzI,1632116700000,com.sec.android.app.shealth,1632116926928,755d89bb-c3c1-4f0e-b185-79f2ee8739f7,0.9404297,,
11876,3,4,52,1630928669539,52.36328,UTC+0300,,55,1630928580000,4.4091187,yFuc3cHWzI,1630928520000,com.sec.android.app.shealth,1630928669539,63aa8c50-810d-4e9a-8b51-c5891577765f,2.659607,,
4875,0,4,8,1632118222869,7.0078125,UTC+0300,,8,1632118260000,1.4374113,yFuc3cHWzI,1632118200000,com.sec.android.app.shealth,1632118222869,f9b8e5f4-447e-41d5-acb0-0b3a88677145,0.39208984,,
52846,0,4,120,1632116927017,94.59375,UTC+0300,,120,1632116940000,1.7899694,yFuc3cHWzI,1632116880000,com.sec.android.app.shealth,1632117081174,a009cee4-972c-45f7-9166-24605c2bf89d,4.1711426,,
57746,0,4,110,1630929900501,84.615234,UTC+0300,,110,1630929960000,1.4652798,yFuc3cHWzI,1630929900000,com.sec.android.app.shealth,1630929959885,973e7024-1f67-4d5b-b662-94122d8c24e9,3.8449707,,
50820,39,4,98,1632117081313,124.30078,UTC+0300,,137,1632117120000,2.4458575,yFuc3cHWzI,1632117060000,com.sec.android.app.shealth,1632117300007,2ce910e2-71f2-404b-8c1e-c30bc513af96,6.624756,,
57187,0,4,119,1630930260382,93.91211,UTC+0300,,119,1630930320000,1.642185,yFuc3cHWzI,1630930260000,com.sec.android.app.shealth,1630930319525,2bc377ad-7f3d-48d3-8bc6-8c26cf20147b,4.1362305,,
55493,0,4,121,1632117300046,95.51172,UTC+0300,,121,1632117300000,1.7211235,yFuc3cHWzI,1632117240000,com.sec.android.app.shealth,1632117300046,f16da167-e6ea-4dab-9d2f-ef4e6973156b,4.209717,,
57986,0,4,114,1630930620101,88.46777,UTC+0300,,114,1630930680000,1.5256644,yFuc3cHWzI,1630930620000,com.sec.android.app.shealth,1630930679665,72957ea3-3cd9-4bdc-9270-2d7ba96636ed,3.9748535,,
57245,0,4,118,1632117644481,92.12109,UTC+0300,,118,1632117480000,1.6092391,yFuc3cHWzI,1632117420000,com.sec.android.app.shealth,1632117644481,fcdadf2d-f979-40cf-8eb1-eff2afc1fee0,4.1132812,,
55338,0,4,115,1630931389179,89.52344,UTC+0300,,115,1630931040000,1.6177425,yFuc3cHWzI,1630930980000,com.sec.android.app.shealth,1630931389179,51ad0af1-919e-49e8-b2e7-3b3cd89013d1,4.0078735,,
25234,23,4,38,1632117644527,59.70703,UTC+0300,,61,1632117660000,2.3660705,yFuc3cHWzI,1632117600000,com.sec.android.app.shealth,1632117659947,25987559-7ba8-4ee1-ae53-3567fa0c64c2,3.552246,,
13685,0,4,24,1630931389287,17.884766,UTC+0300,,24,1630931400000,1.3068019,yFuc3cHWzI,1630931340000,com.sec.android.app.shealth,1630931389287,371dfde8-4464-4c0b-b5fc-94829ef9bac4,0.85076904,,
53868,0,4,120,1632117813343,94.44141,UTC+0300,,120,1632117840000,1.7531937,yFuc3cHWzI,1632117780000,com.sec.android.app.shealth,1632117839948,2b165c90-ab51-4db8-8da6-d09cab425bd5,4.175049,,
5813,0,4,13,1630998153290,10.629883,UTC+0300,,13,1630998180000,1.8283778,yFuc3cHWzI,1630998120000,com.sec.android.app.shealth,1630998153945,665a78d1-d4a6-4742-9fef-5517fc796542,0.46142578,,
5557,0,4,12,1631089745966,9.354492,UTC+0300,,12,1631089800000,1.6832591,yFuc3cHWzI,1631089740000,com.sec.android.app.shealth,1631089745966,ebf27953-ffd8-45d8-8765-a90da8b6a519,0.43756104,,
57787,0,4,121,1632118222819,95.39844,UTC+0300,,121,1632118020000,1.6508362,yFuc3cHWzI,1632117960000,com.sec.android.app.shealth,1632118222819,ffd8239d-e044-4dc0-acfc-e887e344150f,4.194824,,
34181,11,4,72,1631099040201,72.453125,UTC+0300,,83,1631099100000,2.1196291,yFuc3cHWzI,1631099040000,com.sec.android.app.shealth,1631099098186,4150e743-4d80-4ad2-82a5-ec8ee6355a0c,3.3778076,,
40973,0,4,90,1632118222856,71.09375,UTC+0300,,90,1632118200000,1.7351097,yFuc3cHWzI,1632118140000,com.sec.android.app.shealth,1632118222856,e859170f-7b6c-4543-a8c4-c2d52dd523f6,3.1257324,,
60000,41,4,95,1631100720261,124.70508,UTC+0300,,136,1631100540000,2.078418,yFuc3cHWzI,1631100480000,com.sec.android.app.shealth,1631100720261,0fe40cd9-2f6c-4e78-bb9b-2ce6c925b680,6.749878,,
4539,0,4,11,1631100900021,9.029297,UTC+0300,,11,1631100900000,1.9891034,yFuc3cHWzI,1631100840000,com.sec.android.app.shealth,1631100900021,9ecd2983-75ba-4728-95fd-a79a3d49c1a5,0.3795166,,
38633,0,4,82,1631101701294,65.01367,UTC+0300,,82,1631101740000,1.6828395,yFuc3cHWzI,1631101680000,com.sec.android.app.shealth,1631101733565,4365aa1d-d211-4cea-aeee-c62c950779ee,2.8503418,,
